file | kind | name | qualified_name | start_line | end_line | parent | data_type | data_shape | signature
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | Verify_openssl | Verify_openssl | 211 | 231 |  |  |  | static int Verify_openssl(int preverify_ok, X509_STORE_CTX * ctx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | Load_DH_params | Load_DH_params | 235 | 303 |  |  |  | static bool Load_DH_params(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_Free | ConnSSL_Free | 306 | 345 |  |  |  | void ConnSSL_Free(CONNECTION *c)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_InitLibrary | ConnSSL_InitLibrary | 348 | 459 |  |  |  | bool ConnSSL_InitLibrary( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_SetVerifyProperties_gnutls | ConnSSL_SetVerifyProperties_gnutls | 463 | 494 |  |  |  | static bool ConnSSL_SetVerifyProperties_gnutls(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_LoadServerKey_gnutls | ConnSSL_LoadServerKey_gnutls | 497 | 577 |  |  |  | static bool ConnSSL_LoadServerKey_gnutls(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_LoadServerKey_openssl | ConnSSL_LoadServerKey_openssl | 582 | 621 |  |  |  | static bool ConnSSL_LoadServerKey_openssl(SSL_CTX *ctx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_SetVerifyProperties_openssl | ConnSSL_SetVerifyProperties_openssl | 624 | 671 |  |  |  | static bool ConnSSL_SetVerifyProperties_openssl(SSL_CTX * ctx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_Init_SSL | ConnSSL_Init_SSL | 675 | 741 |  |  |  | static bool ConnSSL_Init_SSL(CONNECTION *c)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_PrepareConnect | ConnSSL_PrepareConnect | 744 | 785 |  |  |  | bool ConnSSL_PrepareConnect(CONNECTION * c, CONF_SERVER * s)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_HandleError | ConnSSL_HandleError | 803 | 883 |  |  |  | static int ConnSSL_HandleError(CONNECTION * c, const int code, const char *fname)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | LogMalloc | LogMalloc | 887 | 895 |  |  |  | static void * LogMalloc(size_t s)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | LogGnuTLS_CertInfo | LogGnuTLS_CertInfo | 898 | 934 |  |  |  | static void LogGnuTLS_CertInfo(int level, gnutls_x509_crt_t cert, const char *msg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_LogCertInfo | ConnSSL_LogCertInfo | 938 | 1082 |  |  |  | static void ConnSSL_LogCertInfo( CONNECTION * c, bool connect)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_Accept | ConnSSL_Accept | 1092 | 1109 |  |  |  | int ConnSSL_Accept( CONNECTION *c )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_Connect | ConnSSL_Connect | 1112 | 1121 |  |  |  | int ConnSSL_Connect( CONNECTION *c )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_InitCertFp | ConnSSL_InitCertFp | 1123 | 1196 |  |  |  | static int ConnSSL_InitCertFp( CONNECTION *c )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnectAccept | ConnectAccept | 1199 | 1224 |  |  |  | static int ConnectAccept( CONNECTION *c, bool connect)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_Write | ConnSSL_Write | 1227 | 1246 |  |  |  | ssize_t ConnSSL_Write(CONNECTION *c, const void *buf, size_t count)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_Read | ConnSSL_Read | 1249 | 1271 |  |  |  | ssize_t ConnSSL_Read(CONNECTION *c, void * buf, size_t count)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_GetCipherInfo | ConnSSL_GetCipherInfo | 1274 | 1308 |  |  |  | bool ConnSSL_GetCipherInfo(CONNECTION *c, char *buf, size_t len)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_GetCertFp | ConnSSL_GetCertFp | 1310 | 1314 |  |  |  | char * ConnSSL_GetCertFp(CONNECTION *c)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_SetCertFp | ConnSSL_SetCertFp | 1316 | 1322 |  |  |  | bool ConnSSL_SetCertFp(CONNECTION *c, const char *fingerprint)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-ssl.c | function | ConnSSL_InitLibrary | ConnSSL_InitLibrary | 1325 | 1329 |  |  |  | bool ConnSSL_InitLibrary(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-zip.c | function | Zip_InitConn | Zip_InitConn | 38 | 75 |  |  |  | GLOBAL bool Zip_InitConn( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-zip.c | function | Zip_Buffer | Zip_Buffer | 90 | 114 |  |  |  | GLOBAL bool Zip_Buffer( CONN_ID Idx, const char *Data, size_t Len )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-zip.c | function | Zip_Flush | Zip_Flush | 124 | 182 |  |  |  | GLOBAL bool Zip_Flush( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-zip.c | function | Unzip_Buffer | Unzip_Buffer | 193 | 253 |  |  |  | GLOBAL bool Unzip_Buffer( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-zip.c | function | Zip_SendBytes | Zip_SendBytes | 260 | 265 |  |  |  | GLOBAL long Zip_SendBytes( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn-zip.c | function | Zip_RecvBytes | Zip_RecvBytes | 272 | 277 |  |  |  | GLOBAL long Zip_RecvBytes( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | struct | SSLOptions | SSLOptions | 111 | 111 |  |  |  | struct SSLOptions
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | my_sd_listen_fds | my_sd_listen_fds | 135 | 157 |  |  |  | static int my_sd_listen_fds(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | cb_listen | cb_listen | 166 | 171 |  |  |  | static void cb_listen(int sock, short irrelevant)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | cb_connserver | cb_connserver | 179 | 248 |  |  |  | static void cb_connserver(int sock, UNUSED short what)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | server_login | server_login | 255 | 271 |  |  |  | static void server_login(CONN_ID idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | cb_clientserver | cb_clientserver | 279 | 302 |  |  |  | static void cb_clientserver(int sock, short what)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_Init | Conn_Init | 307 | 324 |  |  |  | GLOBAL void Conn_Init( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_Exit | Conn_Exit | 329 | 348 |  |  |  | GLOBAL void Conn_Exit( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_CloseAllSockets | Conn_CloseAllSockets | 355 | 365 |  |  |  | GLOBAL void Conn_CloseAllSockets(int ExceptOf)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Init_Listeners | Init_Listeners | 375 | 403 |  |  |  | static unsigned int Init_Listeners(array *a, const char *listen_addr, void (*func)(int,short))
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_InitListeners | Conn_InitListeners | 410 | 522 |  |  |  | GLOBAL unsigned int Conn_InitListeners( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | struct | sockaddr | sockaddr | 434 | 434 |  |  |  | struct sockaddr
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_ExitListeners | Conn_ExitListeners | 527 | 551 |  |  |  | GLOBAL void Conn_ExitListeners( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | InitSinaddrListenAddr | InitSinaddrListenAddr | 561 | 574 |  |  |  | static bool InitSinaddrListenAddr(ng_ipaddr_t *addr, const char *listen_addrstr, UINT16 Port)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | set_v6_only | set_v6_only | 584 | 599 |  |  |  | static void set_v6_only(int af, int sock)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | NewListener | NewListener | 608 | 655 |  |  |  | static int NewListener(const char *listen_addr, UINT16 Port)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | struct | sockaddr | sockaddr | 631 | 631 |  |  |  | struct sockaddr
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_Handler | Conn_Handler | 666 | 815 |  |  |  | GLOBAL void Conn_Handler(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | struct | timeval | timeval | 671 | 671 |  |  |  | struct timeval
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_Password | Conn_Password | 915 | 923 |  |  |  | GLOBAL char* Conn_Password( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_SetPassword | Conn_SetPassword | 925 | 938 |  |  |  | GLOBAL void Conn_SetPassword( CONN_ID Idx, const char *Pwd )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_Write | Conn_Write | 948 | 1021 |  |  |  | static bool Conn_Write( CONN_ID Idx, char *Data, size_t Len )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_Close | Conn_Close | 1034 | 1181 |  |  |  | GLOBAL void Conn_Close(CONN_ID Idx, const char *LogMsg, const char *FwdMsg, bool InformClient)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_Count | Conn_Count | 1188 | 1192 |  |  |  | GLOBAL long Conn_Count(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_CountMax | Conn_CountMax | 1199 | 1203 |  |  |  | GLOBAL long Conn_CountMax(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_CountAccepted | Conn_CountAccepted | 1210 | 1214 |  |  |  | GLOBAL long Conn_CountAccepted(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_SyncServerStruct | Conn_SyncServerStruct | 1220 | 1245 |  |  |  | GLOBAL void Conn_SyncServerStruct(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_GetIPAInfo | Conn_GetIPAInfo | 1253 | 1258 |  |  |  | GLOBAL const char * Conn_GetIPAInfo(CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Handle_Write | Handle_Write | 1266 | 1336 |  |  |  | static bool Handle_Write( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Count_Connections | Count_Connections | 1343 | 1356 |  |  |  | static int Count_Connections(ng_ipaddr_t *a)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | New_Connection | New_Connection | 1365 | 1491 |  |  |  | static int New_Connection(int Sock, UNUSED bool IsSSL)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | struct | request_info | request_info | 1369 | 1369 |  |  |  | struct request_info
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | struct | sockaddr | sockaddr | 1382 | 1382 |  |  |  | struct sockaddr
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_StartLogin | Conn_StartLogin | 1498 | 1539 |  |  |  | GLOBAL void Conn_StartLogin(CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Account_Connection | Account_Connection | 1544 | 1553 |  |  |  | static void Account_Connection(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Socket2Index | Socket2Index | 1562 | 1587 |  |  |  | static CONN_ID Socket2Index( int Sock )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Read_Request | Read_Request | 1595 | 1710 |  |  |  | static void Read_Request(CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Handle_Buffer | Handle_Buffer | 1722 | 1889 |  |  |  | static unsigned int Handle_Buffer(CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Check_Connections | Check_Connections | 1896 | 1950 |  |  |  | static void Check_Connections(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Check_Servers | Check_Servers | 1955 | 2000 |  |  |  | static void Check_Servers(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | New_Server | New_Server | 2008 | 2129 |  |  |  | static void New_Server( int Server , ng_ipaddr_t *dest)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | struct | sockaddr | sockaddr | 2057 | 2057 |  |  |  | struct sockaddr
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | struct | sockaddr | sockaddr | 2065 | 2065 |  |  |  | struct sockaddr
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Init_Conn_Struct | Init_Conn_Struct | 2136 | 2152 |  |  |  | static void Init_Conn_Struct(CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Init_Socket | Init_Socket | 2163 | 2198 |  |  |  | static bool Init_Socket( int Sock )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | cb_Connect_to_Server | cb_Connect_to_Server | 2207 | 2261 |  |  |  | static void cb_Connect_to_Server(int fd, UNUSED short events)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | cb_Read_Resolver_Result | cb_Read_Resolver_Result | 2270 | 2382 |  |  |  | static void cb_Read_Resolver_Result( int r_fd, UNUSED short events )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Simple_Message | Simple_Message | 2394 | 2415 |  |  |  | static void Simple_Message(int Sock, const char *Msg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_GetClient | Conn_GetClient | 2425 | 2434 |  |  |  | GLOBAL CLIENT * Conn_GetClient( CONN_ID Idx )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_GetProcStat | Conn_GetProcStat | 2442 | 2451 |  |  |  | GLOBAL PROC_STAT * Conn_GetProcStat(CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_GetFromProc | Conn_GetFromProc | 2459 | 2471 |  |  |  | GLOBAL CONN_ID Conn_GetFromProc(int fd)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Throttle_Connection | Throttle_Connection | 2481 | 2501 |  |  |  | static void Throttle_Connection(const CONN_ID Idx, CLIENT *Client, const int Reason, unsigned int Value)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_GetAuthPing | Conn_GetAuthPing | 2505 | 2510 |  |  |  | GLOBAL long Conn_GetAuthPing(CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_SetAuthPing | Conn_SetAuthPing | 2512 | 2517 |  |  |  | GLOBAL void Conn_SetAuthPing(CONN_ID Idx, long ID)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | cb_clientserver_ssl | cb_clientserver_ssl | 2529 | 2552 |  |  |  | static void cb_clientserver_ssl(int sock, UNUSED short what)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | cb_listen_ssl | cb_listen_ssl | 2561 | 2571 |  |  |  | static void cb_listen_ssl(int sock, short irrelevant)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | cb_connserver_login_ssl | cb_connserver_login_ssl | 2586 | 2630 |  |  |  | static void cb_connserver_login_ssl(int sock, short unused)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | SSL_WantRead | SSL_WantRead | 2650 | 2658 |  |  |  | static bool SSL_WantRead(const CONNECTION *c)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | SSL_WantWrite | SSL_WantWrite | 2668 | 2676 |  |  |  | static bool SSL_WantWrite(const CONNECTION *c)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_GetCipherInfo | Conn_GetCipherInfo | 2686 | 2693 |  |  |  | GLOBAL bool Conn_GetCipherInfo(CONN_ID Idx, char *buf, size_t len)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_UsesSSL | Conn_UsesSSL | 2701 | 2708 |  |  |  | GLOBAL bool Conn_UsesSSL(CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_GetCertFp | Conn_GetCertFp | 2710 | 2717 |  |  |  | GLOBAL char * Conn_GetCertFp(CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_SetCertFp | Conn_SetCertFp | 2719 | 2726 |  |  |  | GLOBAL bool Conn_SetCertFp(CONN_ID Idx, const char *fingerprint)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_UsesSSL | Conn_UsesSSL | 2730 | 2734 |  |  |  | GLOBAL bool Conn_UsesSSL(UNUSED CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_GetCertFp | Conn_GetCertFp | 2736 | 2740 |  |  |  | GLOBAL char * Conn_GetCertFp(UNUSED CONN_ID Idx)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_SetCertFp | Conn_SetCertFp | 2742 | 2746 |  |  |  | GLOBAL bool Conn_SetCertFp(UNUSED CONN_ID Idx, UNUSED const char *fingerprint)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.c | function | Conn_DebugDump | Conn_DebugDump | 2754 | 2771 |  |  |  | GLOBAL void Conn_DebugDump(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | typedef | CONN_ID | CONN_ID | 46 | 46 |  |  |  | typedef int CONN_ID;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | struct | _ZipData | _ZipData | 64 | 71 |  |  |  | struct _ZipData { z_stream in; /* "Handle" for input stream */ z_stream out; /* "Handle" for output stream */ array rbuf; /* Read buffer (compressed) */ array wbuf; /* Write buffer (uncompressed) */ long bytes_in, bytes_out; /* Counter for statistics (uncompressed!) */ }
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | typedef | ZIPDATA | ZIPDATA | 64 | 71 |  |  |  | typedef struct _ZipData { z_stream in; /* "Handle" for input stream */ z_stream out; /* "Handle" for output stream */ array rbuf; /* Read buffer (compressed) */ array wbuf; /* Write buffer (uncompressed) */ long bytes_in, bytes_out; /* Counter for statistics (uncompressed!) */ } ZIPDATA;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | in | _ZipData::in | 66 | 66 | _ZipData | z_stream | scalar_or_unknown | z_stream in;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | out | _ZipData::out | 67 | 67 | _ZipData | z_stream | scalar_or_unknown | z_stream out;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | rbuf | _ZipData::rbuf | 68 | 68 | _ZipData | array | array_or_collection | array rbuf;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | wbuf | _ZipData::wbuf | 69 | 69 | _ZipData | array | array_or_collection | array wbuf;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | bytes_in | _ZipData::bytes_in | 70 | 70 | _ZipData | long | scalar_or_unknown | long bytes_in, bytes_out;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | struct | _Connection | _Connection | 74 | 107 |  |  |  | struct _Connection { int sock; /* Socket handle */ ng_ipaddr_t addr; /* Client address */ PROC_STAT proc_stat; /* Status of resolver process */ char host[HOST_LEN]; /* Hostname */ char *pwd; /* password received of the client */ array rbuf; /* Read buffer */ array wbuf; /* Write buffer */ time_t sig
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | typedef | CONNECTION | CONNECTION | 74 | 107 |  |  |  | typedef struct _Connection { int sock; /* Socket handle */ ng_ipaddr_t addr; /* Client address */ PROC_STAT proc_stat; /* Status of resolver process */ char host[HOST_LEN]; /* Hostname */ char *pwd; /* password received of the client */ array rbuf; /* Read buffer */ array wbuf; /* Write buffer */ ti
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | sock | _Connection::sock | 76 | 76 | _Connection | int | scalar_or_unknown | int sock;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | addr | _Connection::addr | 77 | 77 | _Connection | ng_ipaddr_t | scalar_or_unknown | ng_ipaddr_t addr;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | proc_stat | _Connection::proc_stat | 78 | 78 | _Connection | PROC_STAT | scalar_or_unknown | PROC_STAT proc_stat;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | host | _Connection::host | 79 | 79 | _Connection | char | scalar_or_unknown | char host[HOST_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | pwd | _Connection::pwd | 80 | 80 | _Connection | char | scalar_or_unknown | char *pwd;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | rbuf | _Connection::rbuf | 81 | 81 | _Connection | array | array_or_collection | array rbuf;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | wbuf | _Connection::wbuf | 82 | 82 | _Connection | array | array_or_collection | array wbuf;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | signon | _Connection::signon | 83 | 83 | _Connection | time_t | scalar_or_unknown | time_t signon;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | lastdata | _Connection::lastdata | 84 | 84 | _Connection | time_t | scalar_or_unknown | time_t lastdata;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | lastping | _Connection::lastping | 85 | 85 | _Connection | time_t | scalar_or_unknown | time_t lastping;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | lastprivmsg | _Connection::lastprivmsg | 86 | 86 | _Connection | time_t | scalar_or_unknown | time_t lastprivmsg;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | delaytime | _Connection::delaytime | 87 | 87 | _Connection | time_t | scalar_or_unknown | time_t delaytime;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | bytes_in | _Connection::bytes_in | 88 | 88 | _Connection | long | scalar_or_unknown | long bytes_in, bytes_out;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | msg_in | _Connection::msg_in | 89 | 89 | _Connection | long | scalar_or_unknown | long msg_in, msg_out;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | flag | _Connection::flag | 90 | 90 | _Connection | int | scalar_or_unknown | int flag;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | options | _Connection::options | 91 | 91 | _Connection | UINT16 | scalar_or_unknown | UINT16 options;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | bps | _Connection::bps | 92 | 92 | _Connection | UINT16 | scalar_or_unknown | UINT16 bps;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | CLIENT | _Connection::CLIENT | 93 | 93 | _Connection | CLIENT | scalar_or_unknown | CLIENT *client;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | zip | _Connection::zip | 95 | 95 | _Connection | ZIPDATA | scalar_or_unknown | ZIPDATA zip;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | ssl_state | _Connection::ssl_state | 98 | 98 | _Connection | struct ConnSSL_State | structured_object | struct ConnSSL_State ssl_state;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | struct | ConnSSL_State | _Connection::ConnSSL_State | 98 | 98 | _Connection |  |  | struct ConnSSL_State
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | auth_ping | _Connection::auth_ping | 101 | 101 | _Connection | long | scalar_or_unknown | long auth_ping;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | iconv_from | _Connection::iconv_from | 104 | 104 | _Connection | iconv_t | scalar_or_unknown | iconv_t iconv_from;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\conn.h | field | iconv_to | _Connection::iconv_to | 105 | 105 | _Connection | iconv_t | scalar_or_unknown | iconv_t iconv_to;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\hash.c | function | Hash | Hash | 35 | 43 |  |  |  | GLOBAL UINT32 Hash( const char *String )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\hash.c | function | jenkins_hash | jenkins_hash | 84 | 138 |  |  |  | static UINT32 jenkins_hash(UINT8 *k, UINT32 length, UINT32 initval)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | <anonymous> | <anonymous> | 34 | 41 |  |  |  | struct { #ifdef PROTOTYPES void (*callback)(int, short); #else void (*callback)(); #endif short what; }
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | typedef | io_event | io_event | 34 | 41 |  |  |  | typedef struct { #ifdef PROTOTYPES void (*callback)(int, short); #else void (*callback)(); #endif short what; } io_event;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | field | callback | callback | 36 | 36 |  | void | scalar_or_unknown | void (*callback)(int, short);
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | field | callback | callback | 38 | 38 |  | void | scalar_or_unknown | void (*callback)();
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | field | what | what | 40 | 40 |  | short | scalar_or_unknown | short what;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | timeval | timeval | 79 | 79 |  |  |  | struct timeval
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | timeval | timeval | 88 | 88 |  |  |  | struct timeval
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | timeval | timeval | 136 | 136 |  |  |  | struct timeval
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_debug | io_debug | 148 | 152 |  |  |  | static void io_debug(const char *s, int fd, int what)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_debug | io_debug | 154 | 156 |  |  |  | static inline void io_debug(const char UNUSED *s,int UNUSED a, int UNUSED b)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_event_get | io_event_get | 159 | 171 |  |  |  | static io_event * io_event_get(int fd)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_dispatch_devpoll | io_dispatch_devpoll | 175 | 208 |  |  |  | static int io_dispatch_devpoll(struct timeval *tv)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | timeval | timeval | 176 | 176 |  |  |  | struct timeval
